229640#0	विश्व की सबसे लंबी नदी कौन सी है?
186636#0	विश्व की सबसे लंबी नदी कौन सी है?
191522#0	भारत में हीरे की खानें कहां है?
731043#0	भीतरगांव का प्रसिद्ध मंदिर उत्तर प्रदेश के किस जिले में स्थित है?
28316#0	किस मुस्लिम देश ने रामायण थीम पर डाक टिकट जारी किया है?
945220#0	कपिल शर्मा के शो का नाम क्या है?
166708#0	कोयल अपने बच्चे किसके घोंसले में देती है?
478176#0	हिन्दू मान्यता के अनुसार हिंदुओं को मांस क्यों नहीं खाना चाहिए?
44919#0	डॉ भीमराव अंबेडकर जयंती कब मनाई जाती है?
181455#0	हैरी पॉटर फिल्म में पारस पत्थर में कौन सी शक्तियां थी?
1137074#0	देश की पहली गेमिंग यूनिकॉर्न कंपनी कौन सी बनी है?
13872#0	उत्तर प्रदेश के किस जिले में राधास्वामी मत का प्रमुख केंद्र, दयालबाग स्थित है?
189909#0	धृतराष्ट्र के सबसे बढ़े पुत्र का नाम क्या था?
799884#0	विश्व का पहला 5G नेटवर्क किस देश ने लांच किया?
228977#0	किस वैज्ञानिक व औद्योगिक अनुसन्धान परिषद् के महानिदेशक के रूप में नियुक्त किया गया है?
723164#0	विश्व खाद्य दिवस की शुरुआत हुई थी?
10375#0	बाल्कन सरकार ने किस शहर का नाम बदल दिया है?
381941#0	शताब्दी एक्सप्रेस ट्रैन किन्न राज्यों से गुज़रती है?
194996#0	किशोर कुमार ने बॉलीवुड की चौथी फिल्म कौन सी की थी?
931582#0	कौन व्यक्ति भारत के अगले मुख्य चुनाव आयुक्त नियुक्त किये गये है?
212247#0	निम्न में से कौन-सी कृति रवीन्द्रनाथ द्वारा रचित है ?
229285#0	तराइन का प्रथम युद्ध किस-किस के बीच हुआ था?
71704#0	वायुमंडल में कार्बन डाइऑक्साइड की कितनी प्रतिशत पाई जाती है?
74#0	सिन्धी किस वस्तु का व्यापार करते है?
1022042#0	किस स्थान पर 'सूफी संत हाजी वारिस अली शाह' की मजार स्थित है?
184439#0	एशिया महाद्वीप का सबसे बड़ा पुरस्कार है?
59009#0	सर्वोच्च न्यायालय में मुख्य न्यायाधीश सहित वर्तमान में कुल कितने न्यायाधीश हो सकते हैं?
912671#0	लक्षद्वीप की राजधानी कहाँ अवस्थित है?
102385#0	भारत ग्रामीण क्षेत्रों में शासन प्रबंधन व विकास हेतु किस संस्था का गठन किया गया है?
4776#0	कानपुर किस नदी के किनारे अवस्थित है?
542560#0	कोनसे क्रिकेट मैच के लिए स्टेडियम में सबसे ज़दा भीड़ इकठी हुयी?
833875#0	पाकीजा' फिल्म बिहार के किस प्रसिद्ध निर्माता-निर्देशक द्वारा बनाई गई थी?
1076565#0	राउत और मोझयाली किस जनजाति की उपजातियां हैं?
731512#0	इलेक्ट्रॉनिक्स की मास्टर डिग्री में कितने साल लग जाते है?
228915#0	मुंबई में मूल्य वर्धित कर लागू किस दिन हुआ?
700282#0	COVID वैक्सीन का आविष्कार किसने किया था?
435197#0	नाट्यशास्त्र प्राचीन काल में कब लिखी गयी थी?
502869#0	फेरारी गाढ़ी का इंजन कितने सीसी का होता है?
857251#0	फिरोजाबाद किस उत्पादन के लिए मशहूर है?
41572#0	कौन-सा कोरिया का लोकगीत सबसे मशहूर है?
1008134#0	पॉल वॉकर की मृत्यु किस कंपनी की गाढ़ी चलाते समय हुयी?
552422#0	भारत शासन द्वारा किस आयु वर्ग तक के बच्चों को प्राथमिक शिक्षा उपलब्ध कराने में उच्च प्राथमिकता दी जा रही है?
23683#0	किस राज्य पहले स्याम के नाम से जाना जाता था?
191910#0	कौन-सा देश पहले न्यू ग्रेनेडा के नाम से जाना जाता था?
641808#0	शिकार के लिए हारपून का प्रयोग कौन-सी जनजाति करती है?
472195#0	अन्तर्राष्ट्रीय स्वास्थ्य संगठन द्वारा मलेरिया की रोकथाम के लिए कौनसी दवा का आविष्कार किया गया था?
193977#0	विश्व कैंसर दिवस हर वर्ष कब मनाया जाता है?
1029166#0	विश्व रेडक्रॉस दिवस कब मनाया जाता है?
509441#0	किस देश ने रावण-1 नामक उपग्रह अन्तरिक्ष में लांच किया गया है?
230729#0	विश्व डाक दिवस निम्न में से किस दिन मनाया जाता है?
1275549#0	लोहड़ी के त्यौहार पर कौन से पदार्थों का सेवन करते है?
190967#0	बनारस के घाट पर कितने मंदिर बने हुए है?
1292716#0	भारत और किस देश के बीच वर्ष १९६० में लागू की गई सिंधु जल संधि के ६० वर्ष पूरे हो गए हैं?
78248#0	किस राज्य के पूर्व मुख्यमंत्री और राज्य के दिग्गज नेता केशुभाई पटेल का निधन हो गया है?
1121538#0	अंतरराष्ट्रीय स्वतंत्र प्रेस दिवस कब मनाया जाता है?
183978#0	किसकी समाधि होने के कारण नांदेड़ गुरुद्वारा सिख समुदाय के लिए पवित्र स्थल माना जाता है?
757323#0	महावीर जैन की मृत्यु किस नगर में हुयी?
494941#0	शिकागो के प्रसिद्ध विश्व धर्म सम्मेलन में भारत का प्रतिनिधित्व किसने किया था?
215023#0	संगीतज्ञ एवं धुपद गायकी तानसेन को 'कंठाभरण वाणी विलास'' की उपाधि किसने दी थी?
107003#0	दक्षिण भारत के अलवार कौन थे?
164368#0	सिक्खों में किस गुरु का जन्म पटना साहिब में हुआ था?
231457#0	खालसा की स्थापना किसने की थी?
838899#0	राग मियाँ की मल्हार का रचयिता किसे माना जाता है
40826#0	रामकृष्ण मिशन' की स्थापना किसने की है?
872540#0	गोदावरी नदी का उद्गम स्थल कहाँ है?
230723#0	भारत का प्रथम बैंक' किस वर्ष में स्थापित किया गया था?
756452#0	राष्ट्रीय कृषि एवं ग्रामीण विकास बैंक की स्थापना कब हुई थी?
1260079#0	पोस्टल इंडेक्स नम्बर कब से प्रारम्भ किया गया है?
45329#0	ऑल इण्डिया रेडियो का नाम 'आकाशवाणी' कब रखा गया?
684086#0	अमेरिका के सैम पित्रोदा भारत में किस क्रांति के जनक माने जाते हैं?
432829#0	शांति स्वरूप भटनागर पुरस्कार किस क्षेत्र में उत्कृष्ट योगदान के लिए प्रदान किए जाते हैं?
508130#0	जननी सुरक्षा योजना का सम्बन्ध किससे है?
897578#0	मोम प्रतिमाओं के लिए विख्यात मैडम टुसाड संग्रहालय कहाँ स्थित है?
229853#0	रेगिस्तान का जहाज क्या कहलाता है?
623927#0	नेशनल डिफेन्स अकादमी कहाँ पर स्थित है?
527928#0	किस जलविद्युत् परियोजना को भारत की मानव निर्मित सबसे बड़ी झील से जलापूर्ति की जाती है?
705197#0	काली मिट्टी का सबसे अधिक कौन सा एशियाई क्षेत्र है?
1112641#0	सिक्किम भारत का अभिन्न अंग कब बना?
228876#0	इंडियन स्कूल ऑफ बिजनेस' कहाँ स्थित है?
1208819#0	किस उत्पाद पर शुद्धता के सिलसिले में 'हॉलमार्क' चिह्न अंकित किया जाता है?
1306933#0	मुर्राह किसकी नस्ल है?
231083#0	भार वाहन के लिए किस नस्ल का ऊंट श्रेष्ठ माना जाता है?
838393#0	दूध की दृष्टि से सर्वश्रेष्ठ नस्ल की भैंस कौन सी मानी जाती है?
979176#0	‘पाकिस्तान शब्द का सर्वप्रथम प्रयोग किसने किया?
742081#0	भारत में लोक सेवा आयोग की प्रथम बार स्थापना किस अधिनियम के द्वारा हुई?
396262#0	चन्द्र ग्रहण साल में कितनी बार लगता है?
478269#0	कांग्रेस ने भारत छोड़ो आंदोलन का प्रस्ताव किस वर्ष पारित किया?
229609#0	आर्य शब्द का शाब्दिक अर्थ क्या है?
231148#0	होली कब मनाई जाती है?
12164#0	सिख धर्म किस वर्ष में स्थापित हुआ था?
475641#0	हवाई जहाज के ब्लैक बाक्स का क्या रंग होता है?
859108#0	दलाल स्ट्रीट कहाँ स्थित है?
229446#0	तेलों के हाइड्रोजनीकरण में प्रयुक्त उत्प्रेरक है?
229632#0	शक संवत का प्रथम मास क्या है?
885156#0	जवाहर सागर बाँध किस नदी पर स्थित है?
560151#0	लिनक्स ऑपरेटिंग सिस्टम का आविष्कार किसने किया था?
231243#0	कुतुबुद्दीन ऐबक की मृत्यु के बाद गद्दी पर कौन बैठा?
491340#0	जंतर मंतर का निर्माण पूरा किस शासक ने करवाया था?
45750#0	बिना निषेचन की क्रिया के अण्ड कोशिका से भ्रूण का विकास कहलाता है?
1236088#0	भारत में अज्ञात सैनिकों का स्मारक किस राज्य में है?
1164658#0	गांव का सरपंच कैसे चुना जाता है?
1133557#0	क्रिकेट का मेलबर्न स्टेडियम किस देश में है?
213530#0	कवकों के अध्ययन को क्या कहा जाता है?
691169#0	सोनिया गांधी की किस देश की पैदाइश है?
745683#0	प्रसिद्ध एलीफेन्टा गुफाएँ कहाँ स्थित हैं?
719804#0	किस प्रदेश में सोयाबीन का सर्वाधिक उत्पादन होता है?
73209#0	गिर वन किसके लिए प्रसिद्ध है?
230213#0	कार्बेट नेशनल पार्क किस जिले में स्थित है?
1208731#0	कंप्यूटर का एल्गोरिथ्म क्या होता है?
502338#0	एनिमेटेड फिल्म बनाने के लिए किस प्रकार का कंप्यूटर इस्तेमाल होता है?
228942#0	चेरापूंजी का नया नाम क्या है?
1327694#0	तंजानिया अफ्रीका के किस हिस्से में पढ़ता है?
27891#0	जल में घुलनशील विटामिन कोनसा है?
839458#0	अंकोरवाट कहाँ अवस्थित है?
220982#0	एत्माद्दौला का मकबरा आगरा में किसने बनवाया?
1142228#0	लैक्टोज के किस में परिवर्तन के कारण दूध खट्टा हो जाता है?
51415#0	युद्ध में चक्रव्यूह कैसे बनाया जाता है?
188076#0	किस फसल में सर्वाधिक असंतृप्त वसा अम्ल पाये जाते हैं?
29516#0	श्रवणबेलगोला में गोमतेश्वर की मूर्ति का निर्माण किसने कराया था?
19908#0	अढ़ाई दिन का झोपड़ा का निर्माण किसने कराया?
230318#0	मन्दिरों की उत्तरी शैली किस नाम से जानी जाती है?
783305#0	दीपिका पादुकोण की हाल ही में किससे शादी हुई है?
704375#0	एलोरा में गुफाएं और शैलकृत किसके हैं?
997148#0	पौधे नत्रजन को किस रूप में ग्रहण करते हैं?
1145362#0	चौक पूरना भारत के किस क्षेत्र की लोक कला है?
228844#0	पारसी धर्म के संस्थापक कौन हैं?
501784#0	बांग्लादेश का कोनसा खिलाड़ी आईपीएल क्रिकेट में खेलता है?
690862#0	लिवरपूल फुटबॉल टीम कितनी बार लीग जीत चुकी है?
230517#0	अजन्ता किसलिए प्रसिद्ध है?
182397#0	गुर्जर भारत के किस गाँव में रहते है?
231544#0	किस स्थान के खण्डहर विजयनगर की प्राचीन राजधानी का प्रतिनिधित्व करते हैं?
752987#0	वातावरणीय घटना जो कि नियमित अंतराल एवं व्यापक स्तर पर घटित होती है वह क्या कहलाती है?
228893#0	विश्व का सबसे ऊँचा कहा जाने वाला 'विश्व शान्ति स्तूप' बिहार में कहाँ है?
480912#0	किस कारण ग्रीन हाऊस प्रभाव होता है?
230608#0	बोधगया स्थित प्रसिद्ध महाबोधि मन्दिर का निर्माण किस शासक ने कराया था?
229962#0	उत्तर प्रदेश में जैन एवं बौद्ध दोनों धर्मों का एक प्रसिद्ध तीर्थ स्थल कौन सा है?
665327#0	नरेंद्र मोदी ने भारत में कौन सी योजना आरम्भ करवाई?
772694#0	ईर्यापथ आस्रव के पीछे विज्ञान का क्या कहना है?
230833#0	उज्जैन का प्राचीन काल में क्या नाम था?
739953#0	जोखिम कम करने के लिये देरी से वर्षा की स्थिति में कौन सी फसल उपयुक्त होगी?
1207886#0	डेवलपर बनने के लिए कंप्यूटर की कौन सी लैंग्वेज आनी चाहिए?
248873#0	गारो हिल्स कहाँ है?
230923#0	नंदी हिल्स किस शहर के निकट स्थित है?
1208168#0	ट्विच स्ट्रीमिंग किसके लिए इस्तेमाल की जाती है?
791181#0	बहुआयामी गरीबी सूचकांक में संकेतकों की संख्या क्या है?
664189#0	अम्लीय वर्षा के लिये कौन सी गैस उत्तरदायी है?
1223779#0	हिन्दू विधि की एक प्रसिद्ध पुस्तक 'दायभाग' के रचयिता थे?
463955#0	रामचरित' की रचना किसने की?
105757#0	राष्ट्रकूट वंश की राजधानी क्या थी?
221133#0	किसको इंग्लैंड के राजनीतिक असंतोष का जनक कहा गया?
670561#0	कौन सा उर्वरक तत्व भूमि में डालने के तुरन्त बाद स्थरित हो जाता है?
1298572#0	भारतीय संविधान में शामिल इकहरी नागरिकता किस देश के संविधान से प्रेरित है?
520889#0	आबिद हुसैन समिति किस मंत्रालय द्वारा गठित की गई थी?
98154#0	सिखों के सैन्य संप्रदाय खालसा पंथ' का प्रवर्तन किसने किया?
300195#0	असंतृप्त वसीय अम्लों को किस नम्बर से ज्ञात किया जाता है?
432075#0	भारत में डाक व्यवस्था शुरू करने वाला ब्रिटिश गवर्नर कौन जनरल था?
231427#0	भारत का प्रथम गवर्नर जनरल व वायसराय कब पैदा हुए थे?
23538#0	शिवाजी की मृत्यु के पश्चात् उतराधिकार के लिए किनके बीच लड़ाई हुई?
1124490#0	लिंकिन पार्क का नवीनतम गीत कौन सा था?
492597#0	रोग के किसी विशेष क्षेत्र या देश तक सीमित रखने को क्या कहते हैं?
1325564#0	किस फल वृक्ष में लेयरिंग विधि से प्रवर्धन किया जाता है?
677356#0	राजा बीरबल की उपाधि किसे दी गई थी?
445165#0	तारागुच्छ को  नाम किस आधार पर दिया जाता है?
1128282#0	एपीजे अब्दुल कलाम मिसाइल मैन क्यों बोला जाता था?
918742#0	विटामिन 'A' का प्रचुरतम स्रोत कोनसा है?
1285085#0	बाबर को भारत पर आक्रमण करने के लिए आमंत्रित करने वालों में कौन शामिल था?
230458#0	मुबइयान' नामक पद्य शैली के जन्मदाता बाबर ने अपनी आत्मकथा तुजुक-ए-बाबरी' किस भाषा में लिखी?
98062#0	माइकल जॉर्डन हर साल फ्रांस क्यों जाते है?
230053#0	अकबर के शासन काल में भू राजस्व सुधारों के लिए कौन उत्तरदायी था?
231670#0	कौन भारत के अंतिम मुगल सम्राट थे?
190911#0	किस मुगल सम्राट ने सैय्यद भाइयों को गिराया?
192594#0	कौन सा यंत्र मृदा को पलटने के काम आता है?
745345#0	किस अधिनियम के तहत वारेन हेस्टिंग्स भारत के प्रथम गवर्नर जनरल बनाये गये?
1282155#0	किस गवर्नर के समय में सरकारी खजाना मुर्शिदाबाद से कलकत्ता स्थानांतरित किया गया?
71466#0	कौन-सा युद्ध था जिसने भारत में ब्रिटिश प्रभुत्व का प्रारंभ किया?
1261257#0	सा रे गा मा पा शो के जज कौन थे?
47669#0	रणजीत सिंह किस मिसल से संबंधित थे?
36765#0	बल्लेबाज एक ओवर में कितनी गेंद खेल सकता है?
100443#0	किस पंचवर्षीय योजना में आर्थिक संवृद्धि की दर अपने लक्ष्य से अधिक रही?
231105#0	रणजीत सिंह ने प्रसिद्ध कोहिनूर हीरा कब प्राप्त किया था?
184433#0	भारत सरकार ने एक पृथक विभाग नियोजन एवं विकास विभाग कब खोला गया था?
228954#0	भारत के दुग्ध उत्पादन में तीन गुणा बढ़ोतरी का मुख्य कारण क्या है?
1147679#0	किस जर्मन वैज्ञानिक ने अंतरिक्ष यान की खोज की थी?
41995#0	आगरा का पेठा किस सब्जी से बनाया जाता है?
230089#0	भारत में १६१२ ई में अंग्रेजों ने अपनी पहली फैक्ट्री कहाँ स्थापित की थी?
19425#0	एक जिले में कितने गांव होते है?
230626#0	क्षेत्र जहाँ से यूरोपवासियों को सर्वोत्तम शोरा और अफीम प्राप्त होता था?
1347905#0	गीता माँ नाम की कोरियोग्राफी ने किस फिल्म में काम किया था?
221383#0	जाइलम के द्वारा जल एवं पोषक तत्वों का स्थानांतरण किस कारण होता है?
475727#0	झरिया कोयला की खानें देश के किस राज्य में है?
37022#0	तमिलनाडु के दो-तिहाई क्षेत्र पर किस प्रकार की मिट्टी का विस्तार पाया जाता है?
231645#0	संसद के समितियों में से किसकी सदस्य संख्या सर्वाधिक होती है?
166995#0	किस मिट्टी में लोहे और एल्युमिनियम की ग्रन्थियाँ पायी जाती है?
192918#0	मृत सागर में उच्च लवणता का कारण क्या है?
228983#0	भारत के किस खारेपन की दृष्टि से समुद्र अन्य तीनों से भिन्न है?
6072#0	संयुक्त राज्य अमेरिका ने किस ग्रह की खोज के लिए गैलीलियों नामक अंतरिक्ष यान भेजा था?
516095#0	बृहस्पति ग्रह पर लाल धब्बे किस संकेत के सूचक हैं?
231540#0	भारत के नियंत्रक एवं महालेखा परीक्षक का कार्यकाल है?
15608#0	हैली धूमकेतु का आवर्तकाल कब होता है?
1122121#0	थर्ड अंपायर का इस्तेमाल किस वजह से किया जाता है?
887595#0	सार्वजनिक लोक लेखा समिति में राज्यसभा के कितने सदस्य होते हैं ?
811871#0	पृथ्वी के उपग्रहों की संख्या कितनी है?
12323#0	ब्राह्मण रात के भोजन में क्या खाते है?
231363#0	भारत का नियंत्रक एवं महालेखा परीक्षक अपना प्रतिवेदन देता है?
523921#0	भारत के नियंत्रक एवं महालेखा परीक्षक की नियुक्ति संविधान के किस अनुच्छेद के तहत की जाती है?
632277#0	क्षारीय मृदाओं को सुधारने हेतु मुख्यतः प्रयुक्त किया जाने वाले मृदा सुधारक है?
498324#0	मगरमछ का चमड़ा कितने मीटर मोटा होता है?
625290#0	कौन-सा अधिकारी है जो भारत सरकार के वित्तीय लेन -देनों में लेखाकरण के लिए जिम्मेदार होता है?
150069#0	केंद्र सरकार के व्यय को नियंत्रित करने की शक्ति किसमें निहित है?
228810#0	मौलिक अधिकार का सिद्धांत कहाँ से प्रेरित है?
12549#0	राज्य के नीति निर्देशक तत्वों में किन-किन प्रकार के सिद्धांत अंतनिर्हित हैं?
1132750#0	कौन-सी भूकम्पीय तरंगे सर्वाधिक क्षति पहुंचाती हैं?
230811#0	किस वाद ने संसद को मौलिक अधिकार में संशोधन का अधिकार दिया?
677243#0	मिन्टो-मार्ले सुधार का उद्देश्य क्या था?
164425#0	भारतीय को वर्ष १९४७ में सार्वभौम सत्ता सौंपने की योजना निम्न में से किस नाम से जानी गई?
72884#0	भारतीय संविधान का किस प्रकार वर्णन करेंगे?
100815#0	सूर्य के ऊपर के भाग को क्या कहते हैं?
1225924#0	किस देश में ग्लोबल वार्मिंग को झूठ बोला जाता है?
426625#0	कुल्लू जिले में हिडिम्बा देवी की याद में कौन-सा उत्सव मनाया जाता है?
29011#0	संघीय मंत्रिपरिषद का अध्यक्ष कौन होता है?
749317#0	किस ग्रह का अक्षीय झुकाव सबसे अधिक है?
193424#0	रोहित शर्मा ने पहला शतक कब बनाया था?
230562#0	हिमालय की निम्नलिखित में से किस स्थान की सड़क हिंदुस्तान तिब्बत राष्ट्रीय राजमार्ग से संबंधित है?
248884#0	इस्लाम धर्म में किस जानवर की बलि चढ़ाते है?
1103298#0	भारतीय संसद के दोनों सदनों के संयुक्त अधिवेशन का सभापतित्व कौन करता है?
29614#0	त्रिवेणी नहर में किस नदी से पानी आता है?
789040#0	विश्व के किस मरुस्थल में बुशमैन नामक चलवासी जनजाति के लोग रहते हैं?
812713#0	हॉलीवुड के अभिनेता की एक फिल्म से कितनी कमाई होती है?
447314#0	औरतें किस उम्र में विवाह करवा सकती है?
50120#0	यमुना नदी की लम्बाई कितनी है?
484185#0	दिल्ली में लाल किला किसने बनवाया?
712352#0	गुस्सा लड़ाई का कारण क्यों बन जाता है?
220793#0	एवरेस्ट पर्वत की ऊंचाई कितनी है?
1023753#0	कनाडा के किन राज्य में फ्रेंच भाषा का उपयोग किया जाता है?
229687#0	भारत में सबसे प्रसिद्ध मंदिर का नाम क्या है?
833493#0	रोम शहर के वासी कौन सी भाषा बोलते है है?
866319#0	उत्तर प्रदेश के किन शहरों में मुस्लिम रहते है?
156331#0	कमल का फूल कितने प्रकार का होता है?
1106698#0	क्रिकेट के प्रसिद्ध खिलाड़ी मलिंगा किस देश में रहते है?
1049289#0	अल्फ्रेड नोबेल का जन्म स्थान क्या है?
230112#0	प्राचीन भारत में किस प्रकार के वस्त्र पहने जाते थे?
69048#0	भारत का संसद भवन की राज्य में स्थित है?
1340386#0	अफ्रीका को ब्रिटिश राज्य से किस वर्ष में आजादी मिली?
161918#0	रोम के निवासी क्या कहलाते है?
175482#0	नृत्य सीखने के लिए कौन से जूते पहने चाहिए?
34450#0	भारत में कितने प्रकार के मसालों का उत्पादन होता है?
673040#0	चोरी करने पर कितने वर्ष के लिए जेल होती है?
194044#0	प्रथम मौलिक फिल्म बनाने वाले व्यक्ति कौन थे ?
144959#0	भारतीय जनता पार्टी का स्थापना कब हुआ था?
1340129#0	माइकल फेल्प्स किस खेल से सम्बन्धित हैं?
68507#0	राज्य सभा का उम्मीदवार होने के लिए अल्पतम उम्र क्या है?
567067#0	धान एवं आलू के लिए नत्रजन उर्वरक के किस रूप को प्राथमिकता देंगे?
719211#0	पाकिस्तान और भारत का पहला युद्ध किस साल में हुआ था?
728114#0	पंजाब के तीन अलग अलग क्षेत्रों का नाम क्या है?
166131#0	सबसे पहले सवाक फिल्म किसने बनाई ?
6546#0	मनुष्य में ऐच्छिक गतियों का नियंत्रण किसके द्वारा होता है?
801026#0	राष्ट्रीय स्वयंसेवक संघ का निर्माण कब हुआ था?
1208436#0	कम्प्यूटर के क्षेत्र में महान क्रांति कब से आई?
723725#0	भारत नाम की उत्पति का सम्बंध प्राचीन काल के किस प्रतापी राजा से है?
515785#0	भारत में सबसे कम जनसंख्या वाला राज्य कौन–सा है?
98240#0	नीले लिटमस पत्र को किस रंग में परिवर्तित कर देता है?
230708#0	भारत का कौन-सा राज्य तेन्दू पत्ते का मुख्य उत्पादक है?
9871#0	किन्हें ब्रेटन वुड्स ट्विन्स कहा जाता है?
7655#0	डंकल प्रस्तावों का सम्बन्ध किससे है?
185767#0	ऑक्सीकरण अभिक्रिया में क्या होता है?
192582#0	किसी अभिक्रिया में भाग लेने वाले पदार्थ क्या कहलाते हैं?
189524#0	मिक्की माउस की आवाज़ किसने दी थी?
230744#0	पंजाब में कौन-सा स्थान हौजरी उद्योग के लिए प्रसिद्ध है?
484272#0	भारत में किस प्रकार की मुद्रा की परिवर्तनीयता की अनुमति है?
1205896#0	दुर्गापुर लौह-इस्पात संयंत्र किस देश के सहयोग से स्थापित किया गया?
1142712#0	कौन कागजी मुद्रा को जारी करता है?
165904#0	भूपर्पटी में स्वतंत्र अवस्था में पायी जाने वाली धातु कौन सी है?
230646#0	ब्रेटन वुड्स जुड़वाँ किसे कहा जाता हैं?
300233#0	लाइकेन वातावरण के लिए महत्वपूर्ण क्यों हैं?
62439#0	किस बंदरगाह को भारत का प्रवेश द्वार कहा जाता है?
460717#0	एबीवीपी, एआईएसए और एनएसयूआई किस प्रकार के संगठन हैं?
1226175#0	कौन सी भारतीय सरकार संस्था है जिसका मुख्य कार्यकारी अधिकारी या मुख्य कार्यकारी अधिकारी का पद है?
230402#0	स्मार्टफोन में इस्तेमाल किया जाने वाला कड़ा हुआ कांच कौन सा है?
4827#0	महाभारत के अनुसार कौन-सी जोड़ी देवता के चिकित्सक थे?
630948#0	पाइथागोरस प्रमेय किस ज्यामितीय आंकड़े से संबंधित है?
12376#0	रक्त का दाब किस यंत्र से मापा जाता है?
49836#0	नेताजी सुभाष चन्द्र बोस अंतर्राष्ट्रीय हवाई अड्डा कहाँ है?
230288#0	कौन-सा बंदरगाह भारतीय सामुद्रिक व्यापार का पूर्वी द्वार कहलाता है?
1208497#0	स्पाइडर मन को किस प्रकार की मकड़ी काट लेती है?
189323#0	इस्पात में कितना प्रतिशत कार्बन है?
1031849#0	कौन सा साइट इंटरनेट के माध्यम से फिल्में और टीवी शो प्रदान करती हैं?
1109353#0	झारखण्ड राज्य की सबसे बड़ी जनजाति कौन सी है?
397355#0	सेंट्रल ड्रग्स रिसर्च इंस्टिट्यूट कहा स्थित है?
46018#0	जेम्स बांड कोनसी गाढ़ी चलाते है?
479790#0	ग्रीनविच मीन टाइम किस देश के नाम पर रखा गया है?
892639#0	कौन सा अंग्रेजी उपन्यासकार नेहरू की बहन विजया लक्ष्मी पंडित की पुत्री जवाहरलाल नेहरू की भतीजी है?
976720#0	अमरकंटक में कौन-सी नदी का उद्गम होता है?
229965#0	खान अकादमी के संस्थापक कौन हैं, जो बेहद लोकप्रिय मुफ्त ऑनलाइन शिक्षा मंच हैं?
