4826325#0	لباسهای پلی استرچند درصد پلاستک دارند؟
3489863#0	مادرنظام السلطنه که بود؟
2684482#0	شرایط اخذ بورسیه تحصیلی چیست؟
210602#0	زادگاه تکواندو چه کشوری است؟
5273856#0	استالین رهبر شوروی در چه سالی به قدرت رسید؟
64175#0	آسیاب آبی چگونه کار میکند؟
50395#0	زیر دریایی های جنگی چگونه هدف خود را نشانه گیری می کنند؟
5446321#0	ترانه سلطان قلبها از کیست؟
5908571#0	سن ازدواج در ایران چند سالگی است؟
5501339#0	چه مناطقی به زبان سانسکریت صحبت می کردند؟
1665175#0	قانون‌های مربوط به ازدواج در قانون اساسی در چه سالی بازبینی شد؟
1521302#0	نقاش دربار قاجار که بود؟
348780#0	روستای کندوان در کجا قرار دارد؟
5504386#0	فلانری اوکانر از چه سبکی در داستان هایش پیروی میکنی؟
5129460#0	ساختمان دانشکده هنردر چه سالی ساخته شد؟
4295277#0	چه شرکت هایی سازنده کشتی های باری هستند؟
793403#0	بازیهای ویدئویی با چه برنامه هایی ساخته می شوند؟
2564570#0	ورزش دوی سرعت در چه مسافتی انجام می شود؟
5335173#0	پیشنهاد لایحه از طرف چه کسانی صورت می گیرد؟
201888#0	قانون جاذبه تویط چه کسی کشف سد؟
3600875#0	دتنشگاه کنکودیا در رتبه چندم قرار دارد؟
4367501#0	درلباس خواب ازچه پارچه ای استفاده نی شود؟
2552893#0	شخصیت اصلی فیلم مرد عنکبوتی کیست؟
153409#0	حضرت عیسی در چه قرنی می زیست؟
5856547#0	برگزارکننده جایزه بین‌المللی اسکار کیست؟
3263739#0	پرده صماغ در کدام قسمت گوش قرار دارد؟
5720596#0	فیلمبرداری فیلم لاست جه سالی به پایان رسید؟
5236173#0	عملیات نظامی آمریکا علیه افغانستان در چه سالی پایان یافت؟
5344910#0	آلبوم موسیقی بی‌کلام باران عشق را چه کسی ساخته است؟
4710571#0	انگلیس چند تیم فوتبال دارد؟
4294846#0	توانایی فهمیدن زبان توسط چه قسمتی از مغز انجام می شود؟
253980#0	پل ورسک در کجا قرار دارد؟
5839060#0	تاریخ کانادا چند سال قدمت دارد؟
2344353#0	سریال کمدی زیر آسمان شهرازچه شبکه ای پخش می شد؟
3351929#0	کدامیک از هنرپیشه های ایرانی در هالیوود فعالیت دارند؟
237859#0	غزوه تبوک به رهبری چه کسی درگرفت؟
5815689#0	اولین آلبوم استودیویی بیلی آیلیش چه نام دارد؟
4572583#0	رئیس کنفدراسیون فوتبال آسیا چه نام دارد؟
326362#0	رئیس کنونی انجمن کلیمیان تهران چه کسی است؟
146775#0	مترجم کتابهای جبران خلیل جبران کیست؟
5743171#0	چه عاملی باعث لخته شدن خون در بدن می شود؟
3814055#0	چند نوع بیماری کروموزومی وجود دارد؟
4368379#0	سلسلهٔ طاهریان چگونه شکل گرفت؟
313107#0	تفاوت کار آر ان ای و دی ان ای در چیست؟
5356124#0	سریال خانه ما در چند قسمت ساخته شد؟
2213030#0	داکوتای جنوبی در کجا واقع سدت است؟
4351162#0	خرید درمزایده به چه صورت انجام می شود؟
5707139#0	سنگهای دگرگونی چه خصوصیتی دارند؟
1070001#0	منطقه حفاظت شده ورجین در کدام استان قرار دارد؟
4299975#0	چند گونه اسما و صفات الاهی وجود دارد؟
2433001#0	قدمت شهر شیراز چند سال است؟
110966#0	ریشه زبان کردی از چه زبانی است؟
795596#0	مکانهایی که برای ثبت در میراث جهانی اقدام می کنند چه خصوصیتی باید داشته باشند؟
498759#0	صنعت چاپ چوبی در چه دوره ای پیشرفت کرد؟
3704017#0	چه خوانندگانی با ریپابلیک رکوردزهمکاری داشته اند؟
3549590#0	سریال افسانه جومونگ در چند قسمت پخش شد؟
242203#0	جدال سیاسی روسیه و گرجستان بر سر چه بود؟
401207#0	گازهایی خروجی پالایشگاهها از چه گازهایی تشکیل شده اند؟
328673#0	قصر ابونصر در کدام استان قرار دارد؟
158154#0	سبک موسیقی سنتی در چه دستگاهی خوانده می شود؟
3249974#0	شبکه قرآن در چه سالی شروع با کار کرد؟
2076536#0	موسیقی هیپ هاپ چند سال فرمت دارد؟
1342285#0	فرودگاه بین‌المللی امام خمینی در چند کیلومتری تهران واقع شده است؟
3600330#0	چه عواملی باعث انجام خودکشی می شود؟
4373183#0	نورالدین زنگی در چه قرنی می زیست؟
1792626#0	با چه موادی هادی میگویند؟
3690228#0	برای ازبین بردن آفات هز چه سمی استفاده می شود؟
4771602#0	نارنجک تفنگی چه گازی هنگام شلیک تولید می کند؟
507254#0	امپراتوری روم  در چه سالی پایان یافت؟
2335519#0	کدام گونه پرندگان در خطر انقراض هستند؟
4820134#0	داخلی ترین لایه پوست چه نام دارد؟
308148#0	تشریح قلب چه کمکی به یادگیری دانشجویان می کند؟
3849475#0	زیست شناس در چه زمینه ای به فعالیت می پردازد؟
5381883#0	زمین بازی تنیس چند متر است؟
3896454#0	هورمون ها چه تاثیری بر گرایشات جنسی دارند؟
4295996#0	چشمه آب گرم لاریجان در کجه واقع شده است؟
5927575#0	کتاب قرآن چند آیه دارد؟
45887#0	مشتق در ریاضیات چگونه گرفته میشود؟
5474015#0	قانون اساسی در چه سالی نوشته شد؟
1566530#0	استان مرکزی چند روستا دارد؟
5532225#0	مصرف باتری‌های قابل شارژچقدر است؟
234564#0	رمان بامداد خمار اثر نیست؟
15503#0	رقص کردی نماد چیست؟
3513692#0	تاریج و فرهنگ روسیه چند سال  قدمت دارد؟
3673385#0	علم اقتصاد چه کمکی به پیشرفت جوامع می کند؟
3324119#0	دلیل شهرت حافظ شیرازی شاعر ایرانی چیست؟
430652#0	جنگ زمینی و هوایی ایران و عراق چند سال طول کشید؟
413511#0	راههای مقابله با خشونت چیست؟
5884890#0	پادشاهی بریتانیای کبیر از چه زمانی آغاز شده است؟
154297#0	عنکبوتیان در چه مناطقی بیشتر وجود دارند؟
5370664#0	چه کارتون هایی در استودیو انیمیشن والت دیزنی ساخته شده است؟
625413#0	تفاوت رشته روان درمانی و روانکاوی در چیست؟
5501063#0	ستاد فرمان اجرایی امام در چه سالی تاسیس شد؟
6591#0	شقایق فراهانی درکدام دانشگاه تحصیل کرده است؟
1771444#0	راههای درمان سرطان چیست؟
5304429#0	در مجسمه سازی از چه وسایلی استفاده می شود؟
754048#0	بنیانگدار امپراطوری رم چه کسی است؟
4984160#0	حزب کمونیست شوروی در چه سالی ایجاد شد؟
2057652#0	شاه اسماعیل صفوی در چه سالی به قدرت رسید؟
3976727#0	کتاب تاریخ تذکره الاولیا از کیست؟
3416050#0	طبقه بندی ماهیان بر چه اساسی است؟
5177414#0	برهان در فلسفه به چه معناست؟
238305#0	چند نوع ورزش آبی وجود دارد؟
1114160#0	اولین آلبوم محمد رضا شجریان در چه سالی منتشر شد؟
806578#0	انتقال گرما به سیال چگونه انجام می شود؟
5408572#0	شاه جیمز در چه قرنی می زیست؟
4786388#0	کدامیک از روش‌های آموزش زبان بازدهی بهتری داشته است؟
4581590#0	اعتصاب سراسری معلمان به چه علت سر گرفت؟
33692#0	چرا جن ها را نمی تواد با چشم انسانی دید؟
5631625#0	فرشتگان به چند دسته طبقه بندی می شوند؟
2073743#0	فیلم رومئو و ژولیت ساخته چه کسی است؟
4070471#0	دبیرستان البرز توسط چه کسی ساخته شد؟
427298#0	چند نوع حافظه رایانه‌ای وجود دارد؟
3190411#0	چه عواملی باعث خروج سرورها از دسترس می شود؟
956318#0	رساله‌ سیاسی اسپینوزا نوشته کیست؟
915754#0	مسجد جامع قم در چه سالی ساخته شد؟
750528#0	نخست‌وزیران ایران در دوره پهلوی که بود؟
890630#0	اشغال کرانه باختری و نوار غزه توسط اسرائیل چه تاثیری در خاورمیانه  دارد؟
1692144#0	در کتابخانه‌های مرکزی از چه متونی نگهداری می شود؟
1067815#0	هسته یونیکس در رایانه شامل چه مجموعه ای است؟
1602483#0	روستای ابیانه در کجا قرار دارد؟
3587340#0	فرآیند ته نشین شدن از ترکیب چه موادی بوجود می آید؟
1794505#0	قهوه در چه کشورهایی کشت می شود؟
2338025#0	زبان زرگری چگونه بوجو آمد؟
4524470#0	بحران مالی در آمریکا در چه سالی رخ داد؟
1889856#0	به موجوداتی که از دست و پا برای راه رفتن استفاده میکنند چه میگویند؟
1993974#0	کاربرد نرم‌افزارهای گرافیکی در چه زمینه ای است؟
1608333#0	روستای آبیک در چه موقعیت جغرافیایی واقع شده است؟
3696323#0	موزه پول ایران در کجا قرار دارد؟
5358974#0	از هواپیماها چه استفاده ای می شود؟
1796558#0	از بانک خون در چه مواردی استفاده می شود؟
657815#0	مقبره نادرشاه در کجا واقع شده است؟
5115966#0	ساز سنتی کمانچه جزو چه سازهایی است؟
4334856#0	زبان‌های برنامه‌نویسی در رایانه چه هستند؟
5508401#0	نمک ها از فرآیند چه واکنشی ایجاد می شوند؟
4058057#0	اف‌بی‌آی در چه زمینه ای فعالیت می کند؟
1554813#0	فلسفه به چند شاخه تقسیم می شود؟
1084447#0	قرارداد انحصار تنباکو و توتون میان دولت ایران و انگلیس در چه سالی بسته شد؟
4763171#0	قانون اساسی ایران در چه سالی اجرایی شد؟
4569583#0	اولین آلبوم گروه بمرانی در چه سالی منتشر شد؟
23096#0	بار الکتریکی مثبت  چه خصوصیاتی دارد؟
5465399#0	ترانه یکی مثل تو از چه خواننده ای است؟
3247608#0	در کره زمین چند قاره وجود دارد؟
4764710#0	معنی کلمه سکولاریسم چیست؟
5208432#0	هنرهای تجسمی شامل چه هنر هایی می شود؟
293179#0	قانون مدنی ایران در چه سالی نوشته شد؟
44610#0	روستای پنج سنگ در کجا واقع شده است؟
4639037#0	تیر اندازی در دانشگاه مونترال توسط چه کسی صورت گرفت؟
4091178#0	جنگ استقلال ترکیه در چه سالی رخ داد؟
5616186#0	در زبان کردی چند گویش وجود دارد؟
5097354#0	قطعنامه  میات ایران و آمریکا بر سر توافقات هسته ای در چه سالی نفض شد؟ٔ
2511870#0	قهوه‌خانه به چه مکانی گفته می شود؟
153616#0	صحیفه سجادیه از کیست؟
1356931#0	لیبرتی سیتی در کدام کشور واقع شده است؟
485681#0	روستای زرگر در کجا قرار دارد؟
4349361#0	پروتئین‌های بزرگ چه ترکیباتی دارند؟
643145#0	شرکت ایران خودرو در چه سالی تاسیس شد؟
4335582#0	کدام کشورها در مستعمره انگلیس بوده اند؟
4740811#0	آکادمی هنر سن پترزبورگ در چه سالی تاسیس شد؟
3525766#0	به کنده کاری روی چوب چه می گویند؟
69195#0	ریشه زبان آلمانی چیست؟
23875#0	مساحت مثلث چگونه محاسبه می شود؟
37784#0	امامزاده داوود در کجا قرار دارد؟
24752#0	ارتش اسکندر مقدونی به چه مناطقی حمله کرده اند؟
5443196#0	تعداد نوترونها در ساختار اتمی چگونه محاسبه می شود؟
3425134#0	سبک ناتورالیسم در هنر به چه سبکی می گویند؟
180519#0	مسجد جامع تبریز در چه سالی ساخته شد؟
4704045#0	فیلم های رنگی از چه سالی به بازار آمدند؟
1365131#0	فیلم های سه‌بعدی چگونه ساخته می شوند؟
623842#0	سانتیاگو برنابئو یسته در چه سالی رئیس باشگاه رئال مادرید بود؟
91167#0	چند جشن باستانی در ایران وجود دارد؟
490271#0	خط  میخی در چه سالی ابداع شد؟
5026972#0	معاهده ترکمنچای در چه سالی بسته شد؟
1586776#0	آران وبیدگل در کدام استان قرار دارد؟
4839850#0	چگونه زمان را  با توجه به افزایش تغییرات مدیریت کنیم؟
1840441#0	عوارض حاد بیماری آلزایمر چیست؟
3370493#0	در کدام سیارات نشانه هایی از حیات وجو دارد؟
470895#0	جنگ بین النهرین میان چه کشورهایی رخ داد؟
392124#0	نیروی زمینی ایالات متحده آمریکا توسط چه سازمانی هدایت می شود؟
4839819#0	رهبر حزب دموکرات کانادا کیست؟
242472#0	فروغ فرخزاد چند دفتر شعر دارد؟
5369545#0	دراستودیو باندای نامکو چه بازی هایی ظبط شده اند؟
5521139#0	برمه در چه سالی به مستعمره انگلیس در آمد؟
2430542#0	زبان بدن چگونه تفسیر می شود؟
4401344#0	روستای شکرآباد در کجا قرار دارد؟
506924#0	چه ماشینهایی در کشور ژاپن ساخته می شوند؟
784937#0	پادشاه سلسلهٔ آل مظفر در چه قرنی حکمرانی می کرد؟
35929#0	نام اصلی هایده چه بود؟
51005#0	سبزه میدان ازمحله های شهر تهرام در چه سالی ساخته شد؟
623642#0	فیلم آخرین امپراطوری محصول چه سالی است؟
5913365#0	شخصیت افسانه‌ای  ثور در کدام فرهنگ شکل گرفته است؟
4888989#0	قطب گردشگری جنوب ایران چه شهری است؟
8669#0	مرکز استان فارس چه نام دارد؟
1504176#0	ایل افشار در چه منطقه ای ساکن بودند؟
161712#0	نشانه عنصر سزیم چیست؟
1534954#0	تاریخ‌نگاری چند سال قدمت دارد؟
3709870#0	مجموعه آثار ارشمیدس توسط چه انتشاراتی چاپ شد؟
5601268#0	سازمان ملل چند ارگان وجود دارد؟
5052888#0	قلعه رودخان در چه استانی قرار دارد؟
316945#0	باشگاه فرهنگی ورزشی مس کرمان در چه سالی آغاز با کار کرد؟
3591346#0	مربی فعلی تیم ملی فوتبال ایران کیست؟
3510933#0	ارتفاع کوه دماوند چند متر است؟
5869227#0	خلافت عثمانی را چه کسی رهبری می کرد؟
281976#0	قطبیت اتم چگونه تشخیص داده می شود؟
1756901#0	حیطه کاری سازمان عفو بین‌الملل در چیست؟
5933338#0	نام فعلی قسطنطنیه چیست؟
2074311#0	بمب های هسته ای چگونه کار می کنند؟
3972463#0	در رنگ چوب از چه موادی استفاده می شود؟
312672#0	ماهنامه تجربه به مدیریت چه کسی منتشر می شود؟
216387#0	فیلادلفیا در کدام ایالت آمریکا قرار دارد؟
32097#0	آفرینش آدم در چند روز شکل گرفت؟
5180699#0	آهنگ تاکی تاکی سلنا گومز در چه رتبه ای قرار گرفته است؟
281012#0	پل سی و سه پل چند متر طول دارد؟
3857133#0	در چه دوره‌ای از تاریخ ایران جنبش مشروطه رخ داد؟
327628#0	جاده ابریشم از چه شهرهایی عبور میکند؟
1654485#0	رهبر کره جنوبی چه کسی است؟
145077#0	داده های کامپیوتری در چه قسمتی نگهداری میشوند؟
3264199#0	پادشاهان اساطیر روم چه کسانی بودند؟
284408#0	شدت امواج زلزله چگونه ثبت می شود؟
5281963#0	امامزاده صالح در کجا واقع شده است؟
298448#0	محصولات کشاورزی استان گیلان چیست؟
3509058#0	چه تکنیک هایی در بازی تنیس استفاده می شود؟
4349136#0	آنا پاولوا در چه سالی به رقص باله روی آورد؟
2656017#0	بازی والیبال در چند ست بازی می شود؟
955824#0	ارتفاع برج پیزا در ایتالیا چند متر است؟
2679613#0	عوارض داروی هماتینیک چیست؟
5813124#0	الفبای فارسی چند حرف است؟
2213132#0	زبان سی در کامپیوتر چه کاربردی دارد؟
4323295#0	محاصره عکا توسط چه کسی رهبری شد؟
3513590#0	بازی های اکشن چه تاثیری بر رفتار کودکان دارد؟
2446509#0	واحد اندازه‌گیری شمارش شتر چیست؟
4328243#0	صنعت نساجی ایران در چه رتبه ای در قیاس با سایر کشورها قرار دارد؟
2670#0	پادشاهی اشکانیان همزمان با چه دوره ای در اروپا بوده است؟
5093781#0	آثار باستانی شهر اصفهان کدامند؟
3481870#0	پزشک مخصوص فرعون چه نام داشت؟
634110#0	زبان بدن در صورت برانگیختگی جنسی چه تغییری می کند؟
451243#0	چه ترکیبات روان‌گردانی در خشخاش وجود ارد؟
2005878#0	چگونه مغزاطلاعات دیداری را درک می کند؟
919068#0	قصر باکینگهام توسط چه کسی ساخته شد؟
1106722#0	کاچی چگونه درست می شود؟
5102882#0	مذهب مردم گرجستان چیست؟
180912#0	شهرک پرند در چه فاصله ای از تهران قرار دارد؟
1567239#0	روستای افجه در کجا قرار دارد؟
5775906#0	تنگه هرمز در کدام استان قرار دارد؟
53796#0	زیستگاه کانگوروها درکجاست؟
2801243#0	داروی آلپروزلام در درمان چه بیماریهایی استفاده می شود؟
141759#0	چای در چه استانهایی کشت می شود؟
2075381#0	پیوند قرنیه در چه شرایطی انجام می شود؟
5010881#0	به چه سازهایی سازهای زهی گفته می شود؟
3500569#0	عوارض داروی دیازپام چیست؟
4343265#0	افزایش عرضه و تقاضا به منزله چیست؟
5524641#0	مجلس اعلای کرتس خنرالس در چه سالی تاسیس شد؟
62519#0	پردازش اطلاعات در کامپیوتر چگونه انجام می شود؟
4839835#0	اکو سیستم شهری چیست؟
911169#0	ناهنجاری‌های مادر زادی چگونه  شناسایی می شوند؟
5173685#0	چه تفاوتی میان بازداریابی وبازاریابی است؟
4813355#0	دانشگاه زبانهای خارجی در چه سالی تاسیس شد؟
2568172#0	حملات تروریستی با چه اهدافی انجام میشوند؟
2337025#0	قمری از گونه کدام پرندگان است؟
5531264#0	چه افسانه هایی در ایران باستان وجود دارد؟
4773313#0	لو تسنگ – تسیانگ در کجا بدنیا آمد؟
5179523#0	واج‌شناسی چه ساختاری از زبان را برسی میکند؟
628292#0	جانشین کوروش کبیر چه کسی بود؟
49299#0	شهرتاریخی بم  درکدام استان قرار دارد؟
141395#0	سبک خانه های طباطبایی ها در کاشان به چه دورانی برمی گردد؟
2658373#0	مجموعه‌ای نمایشی قورباغه را چه کسی کارگردانی کرده است؟
4896621#0	کدام شاعر ایرانی از سبک سوسیالیستی-واقع گرایانه پیردی میکند؟
1142145#0	از علم آمار در کامپیوتر چه استفاده ای میشود؟
3877685#0	چه فرآیندهایی به شکل‌دهی فلز کمک کی کند؟
5575752#0	مدل معروف ویکتوریا سیکرت کیست؟
5063451#0	رهبر سلسله مادها چه کسی بود؟
2565400#0	پادشاهی یهودا چند سال طول کشید؟
37477#0	شعرغزل و قصیده چه شباهتهایی داردند؟
4745339#0	مجمع تشخیص مصلحت نظام از چند نفر تشکیل شده است؟
1050429#0	جنس تخته‌های موج سواری چیست؟
442210#0	ترانزیستور چه کاری انجام می دهد؟
401209#0	علوم صوریه به چه علمی می گویند؟
3574188#0	سبک نوشتاری شاهنامه‌ چیست؟
4482026#0	وابط بین‌الملل در دانشگاه چند سال است؟
285200#0	حسن یوسفی اشکوری روزنامه‌نگاری را در چه سالی آغاز کرد؟
4065711#0	فرماندهی یکپارچه رزمی چند سال قیمت دارد؟
1486168#0	روش ولتاژ گره در فیریک چیست؟؟
157553#0	مؤسسه بین‌المللی تعیین استاندارد چند سال قدمت دارد؟
3682003#0	سال نو هجری قمری از چه ماهی شروع می شود؟
153072#0	نام هنری مهستی چیست؟
544145#0	نام پیامبر دین زرتشت چه بود؟
5419675#0	جشنواره موسیقی فجر در چه سالی آغاز به کار کرد؟
827126#0	علی دایی بازیکن فوتبال بازنشستهٔ تیم ملی ایران و باشگاه پرسپولیس متولد چه سالی میباشد؟
5278957#0	علی باقری‌کنی دیپلمات و نظریه‌پرداز حقوق اهل ایران دارای چه سمتی میباشد؟
4202476#0	ارتش آزادی‌بخش خلق چین از لحاظ تجهیزات بعد ازکدام کشور قدرتمندترین ارتش در جهان است؟
2384292#0	جام حذفی ۱۳۵۵ نخستین دورهٔ جام حذفی فوتبال ایران با حضورچه تعداد تیم برگذارشد؟
655224#0	مشخصات فنی و قیمت کنسول های بازی ایکس باکس چیست و چقدرمیباشد؟
1259826#0	ﺑﺮﻧﺎﻣﻪ دروس دﮐﺘﺮي ﻣﺪﯾﺮﯾﺖ کسب و کار دانشگاه تهران چیست؟
530132#0	چگونه احساس شادی و لذت را وارد زندگی مان کنیم؟
3192519#0	سعید صدق‌گوی ثابت مدرس و نوازندهٔ سنتور در چه شهری متولد شد؟
396837#0	مراقبت از همسر در دوران بارداری و نکاتی که باید رعایت شود؟
1353092#0	معروف ترین بازی ویدئویی سری پنجم از مجموعه بازی‌های  GTA چیست؟
2175333#0	گزینه های غذایی برای جلوگیری از لخته شدن خون چیست؟
61270#0	جنیفر لین لوپز (اسپانیایی: Jennifer Lynn Lopez؛ زادهٔ ۲۴ ژوئیه ۱۹۶۹با چه لقبی شناخته میشود؟
4613935#0	رشته مدیریت پروژه و ساخت در کدام گروه فنی میباشد؟
144893#0	نخستین سیاستمدار اصلاح‌طلب ایران چه کسی بود؟
852446#0	سد لتیان در کدام استان واقع گردیده‌است؟
3489027#0	بیماری آلزایمر چیست و چگونه باعث مرگ می شود؟
3919673#0	فرایند جوشکاری با پرتو الکترونی به چه صورت میباشد؟
1994243#0	تفاوت سلول گیاهی و سلول جانوری چیست؟
5537685#0	بافت پوششی در دهان، مری، معده و روده به‌ترتیب کدام است؟
4600461#0	معروف ترین اثر میراث فرهنگی استان بوشهرکه در فهرست آثار ملی قرار گرفته چیست؟
2149806#0	دلایل تغییر مذهب شاه اسماعیل صفوی چیست؟
25704#0	نام اشراف‌زاده‌ای یونانی که با تخت برنز دفن شد چیست؟
3550635#0	در ادبیات طنزچه نوع مطالبی به تصویر کشیده میشود؟
2339565#0	معروف ترین شخصیت افسانه ای در افسانه‌های سرزمین میانی کیست؟
3264124#0	دوره طلایی اسلام یا عصر شکوفایی و ترقی اسلام در چه قرنی به طول انجامیده است؟
5886113#0	بزرگترین رودخانه برزیل که دومین رودخانه طولانی در جهان به‌شمار می‌آید؟
1261385#0	آیا حکومت خامنه‌ای- احمدی نژاد یک دیکتاتوری نظامی یا استبداد دینی بود؟
520384#0	معروف ترین اثر آلبرشت دورر نقاش آلمانی جیست؟
5912987#0	سمت علیرضا نوری‌زاده روزنامه‌نگار، شاعر، نویسنده،و مجری سیاسی پس از بازگشت به ایران چه بود؟
479363#0	حسین پناهی دژکوه (زاده ۶ شهریور ۱۳۳۵ در قلعه دژکوه،) بازیگر، کارگردان، نویسنده و شاعر اهل ایران در چه تاریخی درگذشت؟
924317#0	باشگاه فوتبال پرسپولیس در چه تاریخی تاسیس شد؟
5216728#0	نتیجه بازی تیم فوتبال آلومینیوم اراک در بازی فینال جام حذفی چیست؟
3347560#0	علل اصلی بیماریهای روحی روانی چیست؟
431432#0	چه عواملی در بهینه‌سازی شبکه های اجتماعی موثر است؟
5664239#0	قلمرو چه کشورهایی تحت سلطه انگلستان هستند؟
154016#0	کتاب یهودیان چه نام دارد؟
4978432#0	دانشگاه مکگیل در چه رتبه ای قرار دارد؟
7895#0	موقعیت جغرافیایی استرالیا چیست؟
